frequency_hz,angle_deg,num_temporal_candidates,num_joint_candidates,temporal_unique,joint_unique,candidate_reduction_ratio,temporal_margin,joint_margin,nearest_competing_frequency_hz,nearest_competing_angle_deg
300000000.0,30.0,2,2,False,False,0.0,0.0,0.012099797082007644,1100000000.0,8.0
300000000.0,32.0,2,2,False,False,0.0,0.0,0.023041510937111515,1100000000.0,8.0
300000000.0,34.0,2,2,False,False,0.0,0.0,0.03357919946948595,300000000.0,36.0
300000000.0,36.0,2,2,False,False,0.0,0.0,0.032738440895472974,300000000.0,38.0
300000000.0,38.0,2,2,False,False,0.0,0.0,0.024721498841698837,1100000000.0,10.0
300000000.0,40.0,2,2,False,False,0.0,0.0,0.007138764783987072,1100000000.0,10.0
300000000.0,42.0,2,2,False,False,0.0,0.0,0.029981121509184156,300000000.0,44.0
300000000.0,44.0,2,2,False,False,0.0,0.0,0.028987392524067936,300000000.0,46.0
300000000.0,46.0,2,2,False,False,0.0,0.0,0.027958329451050427,300000000.0,48.0
300000000.0,48.0,2,2,False,False,0.0,0.0,0.022548461504382597,1100000000.0,12.0
300000000.0,50.0,2,2,False,False,0.0,0.0,0.004347884378532115,1100000000.0,12.0
300000000.0,52.0,2,2,False,False,0.0,0.0,0.0246718631065271,300000000.0,54.0
300000000.0,54.0,2,2,False,False,0.0,0.0,0.023514393461012487,300000000.0,56.0
300000000.0,56.0,2,2,False,False,0.0,0.0,0.02232825135738975,300000000.0,58.0
300000000.0,58.0,2,2,False,False,0.0,0.0,0.021114881390733527,300000000.0,60.0
300000000.0,60.0,2,2,False,False,0.0,0.0,0.021114881390733527,300000000.0,58.0
305000000.0,-60.0,2,2,False,False,0.0,0.0,0.012473827344019223,1105000000.0,-14.0
305000000.0,-58.0,2,2,False,False,0.0,0.0,0.021466748842862576,305000000.0,-60.0
305000000.0,-56.0,2,2,False,False,0.0,0.0,0.022700333020873698,305000000.0,-58.0
305000000.0,-54.0,2,2,False,False,0.0,0.0,0.023906234774966822,305000000.0,-56.0
305000000.0,-52.0,2,2,False,False,0.0,0.0,0.02508298546324469,305000000.0,-54.0
305000000.0,-50.0,2,2,False,False,0.0,0.0,0.015273813275707985,1105000000.0,-12.0
305000000.0,-48.0,2,2,False,False,0.0,0.0,0.012071747429571058,1105000000.0,-12.0
305000000.0,-46.0,2,2,False,False,0.0,0.0,0.02842419193498164,305000000.0,-48.0
305000000.0,-44.0,2,2,False,False,0.0,0.0,0.029470393495498126,305000000.0,-46.0
305000000.0,-42.0,2,2,False,False,0.0,0.0,0.030480671620601,305000000.0,-44.0
305000000.0,-40.0,2,2,False,False,0.0,0.0,0.016322417367348026,1105000000.0,-10.0
305000000.0,-38.0,2,2,False,False,0.0,0.0,0.016069912849219478,1105000000.0,-10.0
305000000.0,-36.0,2,2,False,False,0.0,0.0,0.033283905468034544,305000000.0,-38.0
305000000.0,-34.0,2,2,False,False,0.0,0.0,0.034138662762212155,305000000.0,-36.0
305000000.0,-32.0,2,2,False,False,0.0,0.0,0.030688612552947102,1105000000.0,-8.0
305000000.0,-30.0,2,2,False,False,0.0,0.0,0.005036210947365004,1105000000.0,-8.0
305000000.0,-28.0,2,2,False,False,0.0,0.0,0.036449437951798426,305000000.0,-30.0
305000000.0,-26.0,2,2,False,False,0.0,0.0,0.037132078137915456,305000000.0,-28.0
305000000.0,-24.0,2,2,False,False,0.0,0.0,0.03347361385620162,1105000000.0,-6.0
305000000.0,-22.0,2,2,False,False,0.0,0.0,0.0048900302312989,1105000000.0,-6.0
305000000.0,-20.0,2,2,False,False,0.0,0.0,0.038905544958749406,305000000.0,-22.0
305000000.0,-18.0,2,2,False,False,0.0,0.0,0.03940282367528202,305000000.0,-20.0
305000000.0,-16.0,2,2,False,False,0.0,0.0,0.02735941348043194,1105000000.0,-4.0
305000000.0,-14.0,2,2,False,False,0.0,0.0,0.012899704972051122,1105000000.0,-4.0
305000000.0,-12.0,2,2,False,False,0.0,0.0,0.04060458495737995,305000000.0,-14.0
305000000.0,-10.0,2,2,False,False,0.0,0.0,0.04090686020539634,305000000.0,-12.0
305000000.0,-8.0,2,2,False,False,0.0,0.0,0.015206143827655432,1105000000.0,-2.0
305000000.0,-6.0,2,2,False,False,0.0,0.0,0.026162759510119215,1105000000.0,-2.0
305000000.0,-4.0,2,2,False,False,0.0,0.0,0.04151361984428777,305000000.0,-6.0
305000000.0,-2.0,2,2,False,False,0.0,0.0,0.0416150332679546,305000000.0,-4.0
305000000.0,0.0,2,2,False,False,0.0,0.0,0.0,1105000000.0,0.0
305000000.0,2.0,2,2,False,False,0.0,0.0,0.0416150332679546,305000000.0,4.0
305000000.0,4.0,2,2,False,False,0.0,0.0,0.04151361984428777,305000000.0,6.0
305000000.0,6.0,2,2,False,False,0.0,0.0,0.026162759510119215,1105000000.0,2.0
305000000.0,8.0,2,2,False,False,0.0,0.0,0.015206143827655432,1105000000.0,2.0
305000000.0,10.0,2,2,False,False,0.0,0.0,0.04090686020539634,305000000.0,12.0
305000000.0,12.0,2,2,False,False,0.0,0.0,0.04060458495737995,305000000.0,14.0
305000000.0,14.0,2,2,False,False,0.0,0.0,0.012899704972051122,1105000000.0,4.0
305000000.0,16.0,2,2,False,False,0.0,0.0,0.02735941348043194,1105000000.0,4.0
305000000.0,18.0,2,2,False,False,0.0,0.0,0.03940282367528202,305000000.0,20.0
305000000.0,20.0,2,2,False,False,0.0,0.0,0.038905544958749406,305000000.0,22.0
305000000.0,22.0,2,2,False,False,0.0,0.0,0.0048900302312989,1105000000.0,6.0
305000000.0,24.0,2,2,False,False,0.0,0.0,0.03347361385620162,1105000000.0,6.0
305000000.0,26.0,2,2,False,False,0.0,0.0,0.037132078137915456,305000000.0,28.0
305000000.0,28.0,2,2,False,False,0.0,0.0,0.036449437951798426,305000000.0,30.0
305000000.0,30.0,2,2,False,False,0.0,0.0,0.005036210947365004,1105000000.0,8.0
305000000.0,32.0,2,2,False,False,0.0,0.0,0.030688612552947102,1105000000.0,8.0
305000000.0,34.0,2,2,False,False,0.0,0.0,0.034138662762212155,305000000.0,36.0
305000000.0,36.0,2,2,False,False,0.0,0.0,0.033283905468034544,305000000.0,38.0
305000000.0,38.0,2,2,False,False,0.0,0.0,0.016069912849219478,1105000000.0,10.0
305000000.0,40.0,2,2,False,False,0.0,0.0,0.016322417367348026,1105000000.0,10.0
305000000.0,42.0,2,2,False,False,0.0,0.0,0.030480671620601,305000000.0,44.0
305000000.0,44.0,2,2,False,False,0.0,0.0,0.029470393495498126,305000000.0,46.0
305000000.0,46.0,2,2,False,False,0.0,0.0,0.02842419193498164,305000000.0,48.0
305000000.0,48.0,2,2,False,False,0.0,0.0,0.012071747429571058,1105000000.0,12.0
305000000.0,50.0,2,2,False,False,0.0,0.0,0.015273813275707985,1105000000.0,12.0
305000000.0,52.0,2,2,False,False,0.0,0.0,0.02508298546324469,305000000.0,54.0
305000000.0,54.0,2,2,False,False,0.0,0.0,0.023906234774966822,305000000.0,56.0
305000000.0,56.0,2,2,False,False,0.0,0.0,0.022700333020873698,305000000.0,58.0
305000000.0,58.0,2,2,False,False,0.0,0.0,0.021466748842862576,305000000.0,60.0
305000000.0,60.0,2,2,False,False,0.0,0.0,0.012473827344019223,1105000000.0,14.0
310000000.0,-60.0,2,2,False,False,0.0,0.0,0.000256177551916787,1110000000.0,-14.0
310000000.0,-58.0,2,2,False,False,0.0,0.0,0.021818613952722134,310000000.0,-60.0
310000000.0,-56.0,2,2,False,False,0.0,0.0,0.02307241191461046,310000000.0,-58.0
310000000.0,-54.0,2,2,False,False,0.0,0.0,0.024298072853855514,310000000.0,-56.0
310000000.0,-52.0,2,2,False,False,0.0,0.0,0.02549410408322755,310000000.0,-54.0
310000000.0,-50.0,2,2,False,False,0.0,0.0,0.02619813580415087,1110000000.0,-12.0
310000000.0,-48.0,2,2,False,False,0.0,0.0,0.0015938657879014083,1110000000.0,-12.0
310000000.0,-46.0,2,2,False,False,0.0,0.0,0.028890048980936767,310000000.0,-48.0
310000000.0,-44.0,2,2,False,False,0.0,0.0,0.02995338840603299,310000000.0,-46.0
310000000.0,-42.0,2,2,False,False,0.0,0.0,0.03098021502609001,310000000.0,-44.0
310000000.0,-40.0,2,2,False,False,0.0,0.0,0.025504857087599506,1110000000.0,-10.0
310000000.0,-38.0,2,2,False,False,0.0,0.0,0.00741726685083748,1110000000.0,-10.0
310000000.0,-36.0,2,2,False,False,0.0,0.0,0.03382936130875947,310000000.0,-38.0
310000000.0,-34.0,2,2,False,False,0.0,0.0,0.034698116632827784,310000000.0,-36.0
310000000.0,-32.0,2,2,False,False,0.0,0.0,0.03552459061506556,310000000.0,-34.0
310000000.0,-30.0,2,2,False,False,0.0,0.0,0.002027596564778045,1110000000.0,-8.0
310000000.0,-28.0,2,2,False,False,0.0,0.0,0.035020293167682216,1110000000.0,-8.0
310000000.0,-26.0,2,2,False,False,0.0,0.0,0.03774054806666111,310000000.0,-28.0
310000000.0,-24.0,2,2,False,False,0.0,0.0,0.038388388600066735,310000000.0,-26.0
310000000.0,-22.0,2,2,False,False,0.0,0.0,0.0003972117325152119,1110000000.0,-6.0
310000000.0,-20.0,2,2,False,False,0.0,0.0,0.03914610932340399,1110000000.0,-6.0
310000000.0,-18.0,2,2,False,False,0.0,0.0,0.04004846967831358,310000000.0,-20.0
310000000.0,-16.0,2,2,False,False,0.0,0.0,0.0313883629989053,1110000000.0,-4.0
310000000.0,-14.0,2,2,False,False,0.0,0.0,0.009529449142662611,1110000000.0,-4.0
310000000.0,-12.0,2,2,False,False,0.0,0.0,0.04126990347833316,310000000.0,-14.0
310000000.0,-10.0,2,2,False,False,0.0,0.0,0.04157712662148535,310000000.0,-12.0
310000000.0,-8.0,2,2,False,False,0.0,0.0,0.0172472477752071,1110000000.0,-2.0
310000000.0,-6.0,2,2,False,False,0.0,0.0,0.024800038799571846,1110000000.0,-2.0
310000000.0,-4.0,2,2,False,False,0.0,0.0,0.04219381787642843,310000000.0,-6.0
310000000.0,-2.0,2,2,False,False,0.0,0.0,0.042296891220123846,310000000.0,-4.0
310000000.0,0.0,2,2,False,False,0.0,0.0,0.0,1110000000.0,0.0
310000000.0,2.0,2,2,False,False,0.0,0.0,0.042296891220123846,310000000.0,4.0
310000000.0,4.0,2,2,False,False,0.0,0.0,0.04219381787642843,310000000.0,6.0
310000000.0,6.0,2,2,False,False,0.0,0.0,0.024800038799571846,1110000000.0,2.0
310000000.0,8.0,2,2,False,False,0.0,0.0,0.0172472477752071,1110000000.0,2.0
310000000.0,10.0,2,2,False,False,0.0,0.0,0.04157712662148535,310000000.0,12.0
310000000.0,12.0,2,2,False,False,0.0,0.0,0.04126990347833316,310000000.0,14.0
310000000.0,14.0,2,2,False,False,0.0,0.0,0.009529449142662611,1110000000.0,4.0
310000000.0,16.0,2,2,False,False,0.0,0.0,0.0313883629989053,1110000000.0,4.0
310000000.0,18.0,2,2,False,False,0.0,0.0,0.04004846967831358,310000000.0,20.0
310000000.0,20.0,2,2,False,False,0.0,0.0,0.03914610932340399,1110000000.0,6.0
310000000.0,22.0,2,2,False,False,0.0,0.0,0.0003972117325152119,1110000000.0,6.0
310000000.0,24.0,2,2,False,False,0.0,0.0,0.038388388600066735,310000000.0,26.0
310000000.0,26.0,2,2,False,False,0.0,0.0,0.03774054806666111,310000000.0,28.0
310000000.0,28.0,2,2,False,False,0.0,0.0,0.035020293167682216,1110000000.0,8.0
310000000.0,30.0,2,2,False,False,0.0,0.0,0.002027596564778045,1110000000.0,8.0
310000000.0,32.0,2,2,False,False,0.0,0.0,0.03552459061506556,310000000.0,34.0
310000000.0,34.0,2,2,False,False,0.0,0.0,0.034698116632827784,310000000.0,36.0
310000000.0,36.0,2,2,False,False,0.0,0.0,0.03382936130875947,310000000.0,38.0
310000000.0,38.0,2,2,False,False,0.0,0.0,0.00741726685083748,1110000000.0,10.0
310000000.0,40.0,2,2,False,False,0.0,0.0,0.025504857087599506,1110000000.0,10.0
310000000.0,42.0,2,2,False,False,0.0,0.0,0.03098021502609001,310000000.0,44.0
310000000.0,44.0,2,2,False,False,0.0,0.0,0.02995338840603299,310000000.0,46.0
310000000.0,46.0,2,2,False,False,0.0,0.0,0.028890048980936767,310000000.0,48.0
310000000.0,48.0,2,2,False,False,0.0,0.0,0.0015938657879014083,1110000000.0,12.0
310000000.0,50.0,2,2,False,False,0.0,0.0,0.02619813580415087,1110000000.0,12.0
310000000.0,52.0,2,2,False,False,0.0,0.0,0.02549410408322755,310000000.0,54.0
310000000.0,54.0,2,2,False,False,0.0,0.0,0.024298072853855514,310000000.0,56.0
310000000.0,56.0,2,2,False,False,0.0,0.0,0.02307241191461046,310000000.0,58.0
310000000.0,58.0,2,2,False,False,0.0,0.0,0.021818613952722134,310000000.0,60.0
310000000.0,60.0,2,2,False,False,0.0,0.0,0.000256177551916787,1110000000.0,14.0
315000000.0,-60.0,2,2,False,False,0.0,0.0,0.011961505929101746,1115000000.0,-14.0
315000000.0,-58.0,2,2,False,False,0.0,0.0,0.010210163493873407,1115000000.0,-14.0
315000000.0,-56.0,2,2,False,False,0.0,0.0,0.0234444879932004,315000000.0,-58.0
315000000.0,-54.0,2,2,False,False,0.0,0.0,0.024689907644656874,315000000.0,-56.0
315000000.0,-52.0,2,2,False,False,0.0,0.0,0.02590521890522296,315000000.0,-54.0
315000000.0,-50.0,2,2,False,False,0.0,0.0,0.027088942028031922,315000000.0,-52.0
315000000.0,-48.0,2,2,False,False,0.0,0.0,0.008884170012331799,1115000000.0,-12.0
315000000.0,-46.0,2,2,False,False,0.0,0.0,0.020474082797997905,1115000000.0,-12.0
315000000.0,-44.0,2,2,False,False,0.0,0.0,0.030436377156346173,315000000.0,-46.0
315000000.0,-42.0,2,2,False,False,0.0,0.0,0.0314797516157679,315000000.0,-44.0
315000000.0,-40.0,2,2,False,False,0.0,0.0,0.032484754905212396,315000000.0,-42.0
315000000.0,-38.0,2,2,False,False,0.0,0.0,0.0012358684128535688,1115000000.0,-10.0
315000000.0,-36.0,2,2,False,False,0.0,0.0,0.033139560123234,1115000000.0,-10.0
315000000.0,-34.0,2,2,False,False,0.0,0.0,0.035257560926951176,315000000.0,-36.0
315000000.0,-32.0,2,2,False,False,0.0,0.0,0.0360973502951693,315000000.0,-34.0
315000000.0,-30.0,2,2,False,False,0.0,0.0,0.009091314949445378,1115000000.0,-8.0
315000000.0,-28.0,2,2,False,False,0.0,0.0,0.028557002709632177,1115000000.0,-8.0
315000000.0,-26.0,2,2,False,False,0.0,0.0,0.038349005671868476,315000000.0,-28.0
315000000.0,-24.0,2,2,False,False,0.0,0.0,0.03900728157379177,315000000.0,-26.0
315000000.0,-22.0,2,2,False,False,0.0,0.0,0.005684443913706792,1115000000.0,-6.0
315000000.0,-20.0,2,2,False,False,0.0,0.0,0.034499569045503595,1115000000.0,-6.0
315000000.0,-18.0,2,2,False,False,0.0,0.0,0.04069410095529249,315000000.0,-20.0
315000000.0,-16.0,2,2,False,False,0.0,0.0,0.03541686335119564,1115000000.0,-4.0
315000000.0,-14.0,2,2,False,False,0.0,0.0,0.006159097947758998,1115000000.0,-4.0
315000000.0,-12.0,2,2,False,False,0.0,0.0,0.04193520588397662,315000000.0,-14.0
315000000.0,-10.0,2,2,False,False,0.0,0.0,0.04224737655957836,315000000.0,-12.0
315000000.0,-8.0,2,2,False,False,0.0,0.0,0.019288288409479635,1115000000.0,-2.0
315000000.0,-6.0,2,2,False,False,0.0,0.0,0.023437277496164373,1115000000.0,-2.0
315000000.0,-4.0,2,2,False,False,0.0,0.0,0.04287399868621351,315000000.0,-6.0
315000000.0,-2.0,2,2,False,False,0.0,0.0,0.04297873182337757,315000000.0,-4.0
315000000.0,0.0,2,2,False,False,0.0,0.0,0.0,1115000000.0,0.0
315000000.0,2.0,2,2,False,False,0.0,0.0,0.04297873182337757,315000000.0,4.0
315000000.0,4.0,2,2,False,False,0.0,0.0,0.04287399868621351,315000000.0,6.0
315000000.0,6.0,2,2,False,False,0.0,0.0,0.023437277496164373,1115000000.0,2.0
315000000.0,8.0,2,2,False,False,0.0,0.0,0.019288288409479635,1115000000.0,2.0
315000000.0,10.0,2,2,False,False,0.0,0.0,0.04224737655957836,315000000.0,12.0
315000000.0,12.0,2,2,False,False,0.0,0.0,0.04193520588397662,315000000.0,14.0
315000000.0,14.0,2,2,False,False,0.0,0.0,0.006159097947758998,1115000000.0,4.0
315000000.0,16.0,2,2,False,False,0.0,0.0,0.03541686335119564,1115000000.0,4.0
315000000.0,18.0,2,2,False,False,0.0,0.0,0.04069410095529249,315000000.0,20.0
315000000.0,20.0,2,2,False,False,0.0,0.0,0.034499569045503595,1115000000.0,6.0
315000000.0,22.0,2,2,False,False,0.0,0.0,0.005684443913706792,1115000000.0,6.0
315000000.0,24.0,2,2,False,False,0.0,0.0,0.03900728157379177,315000000.0,26.0
315000000.0,26.0,2,2,False,False,0.0,0.0,0.038349005671868476,315000000.0,28.0
315000000.0,28.0,2,2,False,False,0.0,0.0,0.028557002709632177,1115000000.0,8.0
315000000.0,30.0,2,2,False,False,0.0,0.0,0.009091314949445378,1115000000.0,8.0
315000000.0,32.0,2,2,False,False,0.0,0.0,0.0360973502951693,315000000.0,34.0
315000000.0,34.0,2,2,False,False,0.0,0.0,0.035257560926951176,315000000.0,36.0
315000000.0,36.0,2,2,False,False,0.0,0.0,0.033139560123234,1115000000.0,10.0
315000000.0,38.0,2,2,False,False,0.0,0.0,0.0012358684128535688,1115000000.0,10.0
315000000.0,40.0,2,2,False,False,0.0,0.0,0.032484754905212396,315000000.0,42.0
315000000.0,42.0,2,2,False,False,0.0,0.0,0.0314797516157679,315000000.0,44.0
315000000.0,44.0,2,2,False,False,0.0,0.0,0.030436377156346173,315000000.0,46.0
315000000.0,46.0,2,2,False,False,0.0,0.0,0.020474082797997905,1115000000.0,12.0
315000000.0,48.0,2,2,False,False,0.0,0.0,0.008884170012331799,1115000000.0,12.0
315000000.0,50.0,2,2,False,False,0.0,0.0,0.027088942028031922,315000000.0,52.0
315000000.0,52.0,2,2,False,False,0.0,0.0,0.02590521890522296,315000000.0,54.0
315000000.0,54.0,2,2,False,False,0.0,0.0,0.024689907644656874,315000000.0,56.0
315000000.0,56.0,2,2,False,False,0.0,0.0,0.0234444879932004,315000000.0,58.0
315000000.0,58.0,2,2,False,False,0.0,0.0,0.010210163493873407,1115000000.0,14.0
315000000.0,60.0,2,2,False,False,0.0,0.0,0.011961505929101746,1115000000.0,14.0
320000000.0,-60.0,2,2,False,False,0.0,0.0,0.02252233699206202,320000000.0,-58.0
320000000.0,-58.0,2,2,False,False,0.0,0.0,0.0016556766022744278,1120000000.0,-14.0
320000000.0,-56.0,2,2,False,False,0.0,0.0,0.022161269568426074,1120000000.0,-14.0
320000000.0,-54.0,2,2,False,False,0.0,0.0,0.025081739094352466,320000000.0,-56.0
320000000.0,-52.0,2,2,False,False,0.0,0.0,0.02631632986799673,320000000.0,-54.0
320000000.0,-50.0,2,2,False,False,0.0,0.0,0.027518830340845738,320000000.0,-52.0
320000000.0,-48.0,2,2,False,False,0.0,0.0,0.019361346541082326,1120000000.0,-12.0
320000000.0,-46.0,2,2,False,False,0.0,0.0,0.010463061235246937,1120000000.0,-12.0
320000000.0,-44.0,2,2,False,False,0.0,0.0,0.030919359647121784,320000000.0,-46.0
320000000.0,-42.0,2,2,False,False,0.0,0.0,0.03197928127974582,320000000.0,-44.0
320000000.0,-40.0,2,2,False,False,0.0,0.0,0.033000222274591075,320000000.0,-42.0
320000000.0,-38.0,2,2,False,False,0.0,0.0,0.009888922154554409,1120000000.0,-10.0
320000000.0,-36.0,2,2,False,False,0.0,0.0,0.02503513277799338,1120000000.0,-10.0
320000000.0,-34.0,2,2,False,False,0.0,0.0,0.035816995490203084,320000000.0,-36.0
320000000.0,-32.0,2,2,False,False,0.0,0.0,0.03667009953223332,320000000.0,-34.0
320000000.0,-30.0,2,2,False,False,0.0,0.0,0.0161546337072107,1120000000.0,-8.0
320000000.0,-28.0,2,2,False,False,0.0,0.0,0.022092660445534547,1120000000.0,-8.0
320000000.0,-26.0,2,2,False,False,0.0,0.0,0.038957450754895255,320000000.0,-28.0
320000000.0,-24.0,2,2,False,False,0.0,0.0,0.03962616136920722,320000000.0,-26.0
320000000.0,-22.0,2,2,False,False,0.0,0.0,0.01097153610436739,1120000000.0,-6.0
320000000.0,-20.0,2,2,False,False,0.0,0.0,0.0298523718501553,1120000000.0,-6.0
320000000.0,-18.0,2,2,False,False,0.0,0.0,0.04133971726886611,320000000.0,-20.0
320000000.0,-16.0,2,2,False,False,0.0,0.0,0.03944485689847244,1120000000.0,-4.0
320000000.0,-14.0,2,2,False,False,0.0,0.0,0.0027886851157658257,1120000000.0,-4.0
320000000.0,-12.0,2,2,False,False,0.0,0.0,0.042600491914569424,320000000.0,-14.0
320000000.0,-10.0,2,2,False,False,0.0,0.0,0.042917609754101256,320000000.0,-12.0
320000000.0,-8.0,2,2,False,False,0.0,0.0,0.02132925823831541,1120000000.0,-2.0
320000000.0,-6.0,2,2,False,False,0.0,0.0,0.022074477830306062,1120000000.0,-2.0
320000000.0,-4.0,2,2,False,False,0.0,0.0,0.04355416199607434,320000000.0,-6.0
320000000.0,-2.0,2,2,False,False,0.0,0.0,0.04366055479811209,320000000.0,-4.0
320000000.0,0.0,2,2,False,False,0.0,0.0,0.0,1120000000.0,0.0
320000000.0,2.0,2,2,False,False,0.0,0.0,0.04366055479811209,320000000.0,4.0
320000000.0,4.0,2,2,False,False,0.0,0.0,0.04355416199607434,320000000.0,6.0
320000000.0,6.0,2,2,False,False,0.0,0.0,0.022074477830306062,1120000000.0,2.0
320000000.0,8.0,2,2,False,False,0.0,0.0,0.02132925823831541,1120000000.0,2.0
320000000.0,10.0,2,2,False,False,0.0,0.0,0.042917609754101256,320000000.0,12.0
320000000.0,12.0,2,2,False,False,0.0,0.0,0.042600491914569424,320000000.0,14.0
320000000.0,14.0,2,2,False,False,0.0,0.0,0.0027886851157658257,1120000000.0,4.0
320000000.0,16.0,2,2,False,False,0.0,0.0,0.03944485689847244,1120000000.0,4.0
320000000.0,18.0,2,2,False,False,0.0,0.0,0.04133971726886611,320000000.0,20.0
320000000.0,20.0,2,2,False,False,0.0,0.0,0.0298523718501553,1120000000.0,6.0
320000000.0,22.0,2,2,False,False,0.0,0.0,0.01097153610436739,1120000000.0,6.0
320000000.0,24.0,2,2,False,False,0.0,0.0,0.03962616136920722,320000000.0,26.0
320000000.0,26.0,2,2,False,False,0.0,0.0,0.038957450754895255,320000000.0,28.0
320000000.0,28.0,2,2,False,False,0.0,0.0,0.022092660445534547,1120000000.0,8.0
320000000.0,30.0,2,2,False,False,0.0,0.0,0.0161546337072107,1120000000.0,8.0
320000000.0,32.0,2,2,False,False,0.0,0.0,0.03667009953223332,320000000.0,34.0
320000000.0,34.0,2,2,False,False,0.0,0.0,0.035816995490203084,320000000.0,36.0
320000000.0,36.0,2,2,False,False,0.0,0.0,0.02503513277799338,1120000000.0,10.0
320000000.0,38.0,2,2,False,False,0.0,0.0,0.009888922154554409,1120000000.0,10.0
320000000.0,40.0,2,2,False,False,0.0,0.0,0.033000222274591075,320000000.0,42.0
320000000.0,42.0,2,2,False,False,0.0,0.0,0.03197928127974582,320000000.0,44.0
320000000.0,44.0,2,2,False,False,0.0,0.0,0.030919359647121784,320000000.0,46.0
