combination_id,sampling_rates_mhz,num_rates,sum_sampling_rate_mhz,max_sampling_rate_mhz,gcd_mhz,lcm_mhz,temporal_period_mhz,temporal_unique_coverage,joint_unique_coverage,spatial_absolute_gain,resolve_rate_among_temporal_ambiguous,mean_temporal_candidates,median_temporal_candidates,p90_temporal_candidates,p95_temporal_candidates,max_temporal_candidates,mean_joint_candidates,median_joint_candidates,p90_joint_candidates,p95_joint_candidates,max_joint_candidates,mean_candidate_reduction,median_candidate_reduction,p10_candidate_reduction,p90_candidate_reduction,temporal_margin_min,temporal_margin_p05,temporal_margin_p10,temporal_margin_median,temporal_margin_mean,joint_margin_min,joint_margin_p05,joint_margin_p10,joint_margin_median,joint_margin_mean,broadside_joint_coverage,off_broadside_joint_coverage,runtime_seconds,status,category,is_pareto_optimal
r_32_40_45,32+40+45,3,117,45,1,1440,1440,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06415002990995841,0.06415002990995841,0.06415002990995841,0.06415002990995841,0.06415002990995843,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.04909981363784508,0.054422992502246144,1.0,1.0,0.13980060000903904,ok,C,False
r_20_25_32_40,20+25+32+40,4,117,40,1,800,800,0.5920398009950248,0.7401517005138243,0.14811189951879944,0.3630547780887645,1.407960199004975,1.0,2.0,2.0,2.0,1.2598482994861757,1.0,2.0,2.0,2.0,0.18152738904438226,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.05920398009950248,0.0,0.009185492316162292,0.020087052347370075,0.07077642009644654,0.0605383495342553,0.5920398009950248,0.7727363184079602,0.14550480002071708,ok,D,False
r_20_30_32_35,20+30+32+35,4,117,35,1,3360,3360,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.050042266758019885,0.0586936550988714,1.0,1.0,0.1511071000713855,ok,C,False
r_20_48_50,20+48+50,3,118,50,2,1200,1200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.048112522432468816,0.048112522432468816,0.048112522432468816,0.048112522432468816,0.048112522432468816,0.021114881390733527,0.034020690871988585,0.03404688658725494,0.0366621439777741,0.04037172886091811,1.0,1.0,0.14780410006642342,ok,C,False
r_25_45_48,25+45+48,3,118,48,1,3600,3600,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03608439182435161,0.03608439182435161,0.03608439182435161,0.03608439182435161,0.04689352782508374,0.021114881390733527,0.02582270976301201,0.027391428756056446,0.04861286630314851,0.045746339556747485,1.0,1.0,0.14631419989746064,ok,C,False
r_30_40_48,30+40+48,3,118,48,2,240,240,0.0,0.06753119647663322,0.06753119647663322,0.06753119647663322,4.223880597014926,4.0,5.0,5.0,5.0,3.4286762906777586,4.0,5.0,5.0,5.0,0.18685262213522552,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0006335758895721424,0.001700811169207037,0.011688511771624903,0.019016948687742837,0.0,0.08238805970149254,0.15927449997980148,ok,D,False
r_20_35_64,20+35+64,3,119,64,1,2240,2240,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03608439182435161,0.03608439182435161,0.03608439182435161,0.03608439182435161,0.05431893524092162,0.021114881390733527,0.025869499967158278,0.027750458564034203,0.05862393708155247,0.05414752661567291,1.0,1.0,0.15352760010864586,ok,C,False
r_25_30_64,25+30+64,3,119,64,1,4800,4800,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.018042195912175804,0.018042195912175804,0.018042195912175804,0.018042195912175804,0.018042195912175808,0.01275775907699572,0.012945681778546306,0.013803385908669084,0.032932197666267926,0.04015890383593148,1.0,1.0,0.13411870005074888,ok,C,False
r_20_100,20+100,2,120,100,20,100,100,0.0,0.013049506565532991,0.013049506565532991,0.013049506565532991,10.054726368159203,10.0,10.0,11.0,11.0,8.051300872685752,9.0,10.0,10.0,11.0,0.19917995714423412,0.09999999999999998,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.00020136934859858594,0.0005824994667945201,0.004545025386745986,0.007696518045261762,0.0,0.015920398009950248,0.15429460001178086,ok,D,False
r_40_80,40+80,2,120,80,40,80,80,0.0,0.007829703939319794,0.007829703939319794,0.007829703939319794,12.582089552238806,13.0,13.0,13.0,13.0,10.059293695457141,11.0,13.0,13.0,13.0,0.20028273930891988,0.08333333333333337,0.0,0.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.00017536937719096472,0.0004780085755225995,0.0035571894605749004,0.006038323789546416,0.0,0.00955223880597015,0.16707510000560433,ok,D,False
r_45_75,45+75,2,120,75,15,225,225,0.0,0.06068020552972841,0.06068020552972841,0.06068020552972841,4.522388059701493,5.0,5.0,5.0,5.0,3.6593263192235543,4.0,5.0,5.0,5.0,0.1890139466601419,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0006680819221024236,0.0015269380128870662,0.011057772776161242,0.01638786882945542,0.0,0.07402985074626865,0.14263400004711002,ok,D,False
r_20_25_75,20+25+75,3,120,75,5,300,300,0.0,0.10423293369219476,0.10423293369219476,0.10423293369219476,3.417910447761194,3.0,4.0,4.0,4.0,2.791860370279749,3.0,4.0,4.0,4.0,0.17987929206426886,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0008491595612571525,0.002423378350540011,0.016033749349072896,0.024341354438797976,0.0,0.1271641791044776,0.14821729995310307,ok,D,False
r_20_40_60,20+40+60,3,120,60,20,120,120,0.0,0.019574259848299486,0.019574259848299486,0.019574259848299486,8.402985074626866,8.0,9.0,9.0,9.0,6.733626947231058,8.0,9.0,9.0,9.0,0.1981825843460294,0.11111111111111116,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.00025328852898620386,0.0007355272156105313,0.005294172311240955,0.009000202192379295,0.0,0.023880597014925373,0.15066609997302294,ok,D,False
r_25_35_60,25+35+60,3,120,60,5,2100,2100,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.048112522432468816,0.048112522432468816,0.048112522432468816,0.048112522432468816,0.048112522432468816,0.021114881390733527,0.034020690871988585,0.03405083395510195,0.03794888760484652,0.04215808168697945,1.0,1.0,0.140969599946402,ok,C,False
r_25_45_50,25+45+50,3,120,50,5,450,450,0.0,0.22755077073648153,0.22755077073648153,0.22755077073648153,2.3134328358208953,2.0,3.0,3.0,3.0,1.9390751162221678,2.0,3.0,3.0,3.0,0.1548813310496697,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.001962506364164125,0.004339761073433507,0.030348441145391536,0.029387239060675745,0.0,0.27761194029850744,0.1461998000741005,ok,D,False
r_30_40_50,30+40+50,3,120,50,10,600,600,0.19402985074626866,0.4462115651251937,0.25218171437892506,0.3128921270997774,1.8059701492537314,2.0,2.0,2.0,2.0,1.5537884348748063,2.0,2.0,2.0,2.0,0.1564460635498887,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.022404637311836225,0.0,0.003143600393993924,0.007640288880211225,0.054253999217157185,0.05157624396750374,0.19402985074626866,0.5016915422885572,0.1432494999608025,ok,D,False
r_32_40_48,32+40+48,3,120,48,8,480,480,0.0,0.2588695864937607,0.2588695864937607,0.2588695864937607,2.1343283582089554,2.0,3.0,3.0,3.0,1.8102112388875296,2.0,2.0,3.0,3.0,0.1477584753826496,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00207920869882378,0.005110415871832385,0.03412539342363735,0.038582172640648615,0.0,0.31582089552238807,0.13709340000059456,ok,D,False
r_35_40_45,35+40+45,3,120,45,5,2520,2520,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07216878364870322,0.07216878364870322,0.07216878364870322,0.07216878364870322,0.07216878364870323,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.0536728314387719,0.0560915043123442,1.0,1.0,0.14940859994385391,ok,C,False
r_20_25_30_45,20+25+30+45,4,120,45,5,900,900,0.7910447761194029,0.8714623603295001,0.08041758421009715,0.38485558157689304,1.208955223880597,1.0,2.0,2.0,2.0,1.1285376396705,1.0,2.0,2.0,2.0,0.19242779078844652,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0791044776119403,0.0,0.021668091645073762,0.035475785777914944,0.07086424040546356,0.06348550374184211,0.7910447761194029,0.8891542288557214,0.14337780000641942,ok,unclassified,False
r_20_25_35_40,20+25+35+40,4,120,40,5,1400,1400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07697228144989336,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.06134539420009715,0.06242317824321869,1.0,1.0,0.1517871000105515,ok,C,False
r_25_96,25+96,2,121,96,1,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00736569563735987,0.00736569563735987,0.00736569563735987,0.00736569563735987,0.010553832555023094,0.005208333333333333,0.005973407266033819,0.008985227286990173,0.022116095744063664,0.022964015204801007,1.0,1.0,0.14070430002175272,ok,C,False
r_25_32_64,25+32+64,3,121,64,1,1600,1600,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.020171788261496962,0.020171788261496962,0.020171788261496962,0.020171788261496962,0.023082145771862194,0.0142636082683637,0.014560404496034024,0.01603303134535372,0.03257484711172455,0.034678992278775564,1.0,1.0,0.14652960002422333,ok,C,False
r_30_32_60,30+32+60,3,122,60,2,480,480,0.0,0.2588695864937607,0.2588695864937607,0.2588695864937607,2.1343283582089554,2.0,3.0,3.0,3.0,1.8102112388875296,2.0,2.0,3.0,3.0,0.1477584753826496,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00207920869882378,0.005110415871832385,0.03412539342363735,0.033018037289766954,0.0,0.31582089552238807,0.14818170003127307,ok,D,False
r_32_40_50,32+40+50,3,122,50,2,800,800,0.5920398009950248,0.7401517005138243,0.14811189951879944,0.3630547780887645,1.407960199004975,1.0,2.0,2.0,2.0,1.2598482994861757,1.0,2.0,2.0,2.0,0.18152738904438226,0.0,0.0,0.5,0.0,0.0,0.0,0.10710440778355794,0.06341007226986763,0.0,0.009185492316162292,0.020087052347370075,0.0757356134253291,0.06117619591073906,0.5920398009950248,0.7727363184079602,0.13807900005485862,ok,D,False
r_20_25_32_45,20+25+32+45,4,122,45,1,7200,7200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.11439589045541113,0.10289828561511624,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07983362656606165,0.07034486788927584,1.0,1.0,0.1432568000163883,ok,C,False
r_20_30_32_40,20+30+32+40,4,122,40,2,480,480,0.0,0.2588695864937607,0.2588695864937607,0.2588695864937607,2.1343283582089554,2.0,3.0,3.0,3.0,1.8102112388875296,2.0,2.0,3.0,3.0,0.1477584753826496,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00207920869882378,0.005110415871832385,0.03412539342363735,0.04161640594393355,0.0,0.31582089552238807,0.14993819990195334,ok,D,False
r_25_30_32_35,25+30+32+35,4,122,35,1,16800,16800,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07796539819898651,0.07796539819898651,0.07796539819898651,0.07796539819898651,0.07796539819898651,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.05876367253849209,0.06346449183887706,1.0,1.0,0.14328479999676347,ok,C,False
r_48_75,48+75,2,123,75,3,1200,1200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04419417382415922,0.04419417382415922,0.04419417382415922,0.04419417382415922,0.044426761113959885,0.021114881390733527,0.031253686384417806,0.03138149024474046,0.035593987922291966,0.03778064564817249,1.0,1.0,0.13998680002987385,ok,C,False
r_25_48_50,25+48+50,3,123,50,1,1200,1200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.024056261216234408,0.024056261216234408,0.024056261216234408,0.024056261216234408,0.024056261216234408,0.017010345435994292,0.017035760781589655,0.01715734190307978,0.021813524599818678,0.025467653009966836,1.0,1.0,0.15160670003388077,ok,C,False
r_30_45_48,30+45+48,3,123,48,3,720,720,0.43283582089552236,0.6277628252181714,0.19492700432264903,0.3436870865688812,1.5671641791044777,2.0,2.0,2.0,2.0,1.3722371747818285,1.0,2.0,2.0,2.0,0.1718435432844406,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.03123723471361781,0.0,0.005753638716887806,0.013257457930468432,0.05130643786734492,0.04447945709097076,0.43283582089552236,0.6706467661691542,0.14931939996313304,ok,D,False
r_35_40_48,35+40+48,3,123,48,1,1680,1680,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08068715304598785,0.08068715304598785,0.08068715304598785,0.08068715304598785,0.08076736753128236,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.058645350338344816,0.05846927979216042,1.0,1.0,0.14408789994195104,ok,C,False
r_20_25_30_48,20+25+30+48,4,123,48,1,1200,1200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07133704973758671,0.06974798684572983,1.0,1.0,0.13872389995958656,ok,C,False
r_60_64,60+64,2,124,64,4,960,960,0.9104477611940298,0.9458445477530381,0.03539678655900824,0.39526411657559196,1.0895522388059702,1.0,1.0,2.0,2.0,1.0541554522469618,1.0,1.0,2.0,2.0,0.19763205828779598,0.0,0.0,0.5,0.0,0.0,0.04419417382415922,0.04419417382415922,0.04023648661602557,0.0,0.03125,0.03126797857122161,0.03368315334017198,0.036236190554418415,0.9104477611940298,0.9536318407960199,0.15148609993048012,ok,unclassified,False
r_20_40_64,20+40+64,3,124,64,4,320,320,0.0,0.11744555908979691,0.11744555908979691,0.11744555908979691,3.1791044776119404,3.0,4.0,4.0,4.0,2.612266536171601,3.0,3.0,4.0,4.0,0.17614115216268386,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0010930827256267906,0.0026000087406420295,0.017799819002338655,0.023221282748313983,0.0,0.14328358208955225,0.15526849997695535,ok,D,False
r_25_35_64,25+35+64,3,124,64,1,11200,11200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03608439182435161,0.03608439182435161,0.03608439182435161,0.03608439182435161,0.05508547361643417,0.021114881390733527,0.025869499967158278,0.027750458564034203,0.060311573174020056,0.056168589482433785,1.0,1.0,0.14925279992166907,ok,C,False
r_25_100,25+100,2,125,100,25,100,100,0.0,0.013049506565532991,0.013049506565532991,0.013049506565532991,10.054726368159203,10.0,10.0,11.0,11.0,8.051300872685752,9.0,10.0,10.0,11.0,0.19917995714423412,0.09999999999999998,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.00020136934859858594,0.0005824994667945201,0.004545025386745986,0.007696518045261762,0.0,0.015920398009950248,0.16935109999030828,ok,D,False
r_45_80,45+80,2,125,80,5,720,720,0.43283582089552236,0.6277628252181714,0.19492700432264903,0.3436870865688812,1.5671641791044777,2.0,2.0,2.0,2.0,1.3722371747818285,1.0,2.0,2.0,2.0,0.1718435432844406,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.019128821505979367,0.0,0.005753638716887806,0.013257457930468432,0.032642937152225916,0.03493435953347988,0.43283582089552236,0.6706467661691542,0.14617149997502565,ok,D,False
r_50_75,50+75,2,125,75,25,150,150,0.0,0.029198270940380067,0.029198270940380067,0.029198270940380067,6.731343283582089,7.0,7.0,7.0,7.0,5.407307723676698,6.0,7.0,7.0,7.0,0.1960688361471332,0.1428571428571429,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0003290490348745228,0.0009297686118132901,0.007056780681008928,0.011411719001739009,0.0,0.03562189054726368,0.1463028999278322,ok,D,False
r_20_25_80,20+25+80,3,125,80,5,400,400,0.0,0.1808987847647011,0.1808987847647011,0.1808987847647011,2.611940298507463,3.0,3.0,3.0,3.0,2.16450534214175,2.0,3.0,3.0,3.0,0.16494032569393471,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0013767970071751504,0.003577538374846244,0.024695922668614076,0.033132544145807366,0.0,0.22069651741293533,0.1496292999945581,ok,D,False
r_20_30_75,20+30+75,3,125,75,5,300,300,0.0,0.10423293369219476,0.10423293369219476,0.10423293369219476,3.417910447761194,3.0,4.0,4.0,4.0,2.791860370279749,3.0,4.0,4.0,4.0,0.17987929206426886,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0008491595612571525,0.002423378350540011,0.016033749349072896,0.024101310319139604,0.0,0.1271641791044776,0.15109399997163564,ok,D,False
r_20_45_60,20+45+60,3,125,60,5,180,180,0.0,0.03996411385694478,0.03996411385694478,0.03996411385694478,5.626865671641791,6.0,6.0,6.0,6.0,4.53250142728978,5.0,6.0,6.0,6.0,0.19340456189000355,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0004684990547547577,0.001245749411758219,0.008953988897659228,0.014352218275728062,0.0,0.04875621890547264,0.14561390003655106,ok,D,False
r_25_40_60,25+40+60,3,125,60,5,600,600,0.19402985074626866,0.4462115651251937,0.25218171437892506,0.3128921270997774,1.8059701492537314,2.0,2.0,2.0,2.0,1.5537884348748063,2.0,2.0,2.0,2.0,0.1564460635498887,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.016829389299166497,0.0,0.003143600393993924,0.007640288880211225,0.054253999217157185,0.044061066318316605,0.19402985074626866,0.5016915422885572,0.1527069000294432,ok,D,False
r_30_35_60,30+35+60,3,125,60,5,420,420,0.0,0.19933121278851643,0.19933121278851643,0.19933121278851643,2.4925373134328357,2.0,3.0,3.0,3.0,2.0715276078623277,2.0,3.0,3.0,3.0,0.16162357610852843,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0016088947885138391,0.003947265751617486,0.026747729446137833,0.03213877391541937,0.0,0.24318407960199004,0.15024270000867546,ok,D,False
r_30_45_50,30+45+50,3,125,50,5,450,450,0.0,0.22755077073648153,0.22755077073648153,0.22755077073648153,2.3134328358208953,2.0,3.0,3.0,3.0,1.9390751162221678,2.0,3.0,3.0,3.0,0.1548813310496697,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.001962506364164125,0.004339761073433507,0.030348441145391536,0.037864175268475124,0.0,0.27761194029850744,0.15074249997269362,ok,D,False
r_32_45_48,32+45+48,3,125,48,1,1440,1440,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06505206248331664,0.06505206248331664,0.06505206248331664,0.06505206248331664,0.06596646343259903,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.04852197156649615,0.0493951190956321,1.0,1.0,0.14496790000703186,ok,C,False
r_35_40_50,35+40+50,3,125,50,5,1400,1400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08247860988423225,0.08247860988423225,0.08247860988423225,0.08247860988423225,0.08440775704392381,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.06401409244302467,0.06158655321643415,1.0,1.0,0.14361950010061264,ok,C,False
r_20_25_30_50,20+25+30+50,4,125,50,5,300,300,0.0,0.10423293369219476,0.10423293369219476,0.10423293369219476,3.417910447761194,3.0,4.0,4.0,4.0,2.791860370279749,3.0,4.0,4.0,4.0,0.17987929206426886,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0008491595612571525,0.002423378350540011,0.016033749349072896,0.025309649329428432,0.0,0.1271641791044776,0.14738500001840293,ok,D,False
r_20_25_32_48,20+25+32+48,4,125,48,1,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07511565157216644,0.07511565157216644,0.07511565157216644,0.07511565157216644,0.07511565157216646,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.054245852652816846,0.0548128517455211,1.0,1.0,0.14050620002672076,ok,C,False
r_20_25_35_45,20+25+35+45,4,125,45,5,6300,6300,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12289036095775181,0.12289036095775181,0.12289036095775181,0.12289036095775181,0.12289036095775184,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.08505457275577812,0.07401842594167907,1.0,1.0,0.15001079998910427,ok,C,False
r_20_30_35_40,20+30+35+40,4,125,40,5,840,840,0.6716417910447762,0.794144033928717,0.12250224288394085,0.3730750124192747,1.328358208955224,1.0,2.0,2.0,2.0,1.2058559660712829,1.0,2.0,2.0,2.0,0.18653750620963735,0.0,0.0,0.5,0.0,0.0,0.0,0.07142857142857142,0.04797441364605542,0.0,0.011290238883309212,0.02590521890522296,0.05141356030376655,0.050764625811332016,0.6716417910447762,0.8210945273631841,0.1529358000261709,ok,D,False
r_30_96,30+96,2,126,96,6,480,480,0.0,0.2588695864937607,0.2588695864937607,0.2588695864937607,2.1343283582089554,2.0,3.0,3.0,3.0,1.8102112388875296,2.0,2.0,3.0,3.0,0.1477584753826496,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00207920869882378,0.005110415871832385,0.03126780404812519,0.02549604164415154,0.0,0.31582089552238807,0.15261680004186928,ok,D,False
r_30_32_64,30+32+64,3,126,64,2,960,960,0.9104477611940298,0.9458445477530381,0.03539678655900824,0.39526411657559196,1.0895522388059702,1.0,1.0,2.0,2.0,1.0541554522469618,1.0,1.0,2.0,2.0,0.19763205828779598,0.0,0.0,0.5,0.0,0.0,0.040343576522993925,0.040343576522993925,0.03673071892391984,0.0,0.0285272165367274,0.028587026284248838,0.03431222616766285,0.0403766003251607,0.9104477611940298,0.9536318407960199,0.14500690007116646,ok,unclassified,False
r_20_32_75,20+32+75,3,127,75,1,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07216878364870322,0.07216878364870322,0.07216878364870322,0.0769800358919501,0.07597469960231644,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.055458203535759136,0.054915539062702766,1.0,1.0,0.13676729996223003,ok,C,False
r_32_35_60,32+35+60,3,127,60,1,3360,3360,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07216878364870322,0.07216878364870322,0.07216878364870322,0.07216878364870322,0.07216878364870323,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.055062181644823016,0.057186867791724334,1.0,1.0,0.1400702999671921,ok,C,False
r_32_45_50,32+45+50,3,127,50,1,7200,7200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03608439182435161,0.03608439182435161,0.03608439182435161,0.03608439182435161,0.036084391824351615,0.021114881390733527,0.025577508560344638,0.02594510355199632,0.03964248231201074,0.044188388295698405,1.0,1.0,0.14572120003867894,ok,C,False
r_20_25_32_50,20+25+32+50,4,127,50,1,800,800,0.5920398009950248,0.7401517005138243,0.14811189951879944,0.3630547780887645,1.407960199004975,1.0,2.0,2.0,2.0,1.2598482994861757,1.0,2.0,2.0,2.0,0.18152738904438226,0.0,0.0,0.5,0.0,0.0,0.0,0.0625,0.03700248756218905,0.0,0.009185492316162292,0.020087052347370075,0.04508669078182854,0.042980552449622074,0.5920398009950248,0.7727363184079602,0.14877600001636893,ok,D,False
r_20_30_32_45,20+30+32+45,4,127,45,1,1440,1440,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.06716417910447761,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.05398154608251838,0.06325353279371002,1.0,1.0,0.13627339992672205,ok,C,False
r_20_32_35_40,20+32+35+40,4,127,40,1,1120,1120,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857141,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.05271957843736926,0.05722146126348536,1.0,1.0,0.14726310002151877,ok,C,False
r_25_30_32_40,25+30+32+40,4,127,40,1,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.071740978541871,0.06794679293182068,1.0,1.0,0.14669800002593547,ok,C,False
r_32_96,32+96,2,128,96,32,96,96,0.0,0.013049506565532991,0.013049506565532991,0.013049506565532991,10.45273631840796,10.0,11.0,11.0,11.0,8.368567001060272,9.0,11.0,11.0,11.0,0.19908505164193935,0.09999999999999998,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.00207920869882378,0.005110415871832385,0.017262986906621834,0.01789568309902377,0.0,0.015920398009950248,0.159969300031662,ok,D,False
r_48_80,48+80,2,128,80,16,240,240,0.0,0.06753119647663322,0.06753119647663322,0.06753119647663322,4.223880597014926,4.0,5.0,5.0,5.0,3.4286762906777586,4.0,5.0,5.0,5.0,0.18685262213522552,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0006335758895721424,0.001700811169207037,0.011688511771624903,0.01723075247630889,0.0,0.08238805970149254,0.15263999998569489,ok,D,False
r_20_48_60,20+48+60,3,128,60,4,240,240,0.0,0.06753119647663322,0.06753119647663322,0.06753119647663322,4.223880597014926,4.0,5.0,5.0,5.0,3.4286762906777586,4.0,5.0,5.0,5.0,0.18685262213522552,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0006335758895721424,0.001700811169207037,0.011688511771624903,0.019162009123350927,0.0,0.08238805970149254,0.14902540005277842,ok,D,False
