true_frequency_hz,assumed_frequency_hz,absolute_frequency_error_hz,relative_frequency_error,true_angle_deg,predicted_angle_deg,estimated_angle_deg,prediction_error_deg,aoa_error_deg,is_physically_feasible,used_alias_frequency,sampling_rate_hz,sampling_rates_mhz
300000000,310000000,10000000,0.03333333333333333,-50,-47.84511919375526,-47.81582277433242,0.02929641942284178,2.1841772256675824,True,False,,30+64
300000000,320000000,20000000,0.06666666666666667,-50,-45.90332364318569,-45.91150040538905,-0.008176762203355281,4.088499594610951,True,False,,30+64
300000000,0.0,-300000000.0,-1.0,-50,nan,-60.0,nan,-10.0,False,True,30000000.0,30+64
300000000,-20000000.0,-320000000.0,-1.0666666666666667,-50,nan,60.000000000001705,nan,110.0000000000017,False,True,64000000.0,30+64
300000000,280000000,-20000000,-0.06666666666666667,-10,-10.72245024224751,-10.752789068358796,-0.030338826111286465,-0.7527890683587959,True,False,,30+64
300000000,290000000,-10000000,-0.03333333333333333,-10,-10.348561230269015,-10.380148171423942,-0.03158694115492722,-0.38014817142394186,True,False,,30+64
300000000,295000000,-5000000,-0.016666666666666666,-10,-10.171279155957968,-10.192524959496605,-0.02124580353863692,-0.19252495949660542,True,False,,30+64
300000000,298000000,-2000000,-0.006666666666666667,-10,-10.067811063366563,-10.034622329165273,0.033188734201289094,-0.03462232916527341,True,False,,30+64
300000000,299000000,-1000000,-0.0033333333333333335,-10,-10.033790360245394,-10.009689739033178,0.024100621212216566,-0.009689739033177602,True,False,,30+64
300000000,299500000,-500000,-0.0016666666666666668,-10,-10.01686653449422,-10.003435652098208,0.013430882396011867,-0.003435652098207953,True,False,,30+64
300000000,299900000,-100000,-0.0003333333333333333,-10,-10.003368737640553,-10.00042003925707,0.002948698383482551,-0.0004200392570705702,True,False,,30+64
300000000,300000000,0,0.0,-10,-10.0,-10.000002341398869,-2.3413988685661025e-06,-2.3413988685661025e-06,True,False,,30+64
300000000,300100000,100000,0.0003333333333333333,-10,-9.99663354232544,-9.999595379217743,-0.0029618368923021166,0.00040462078225722564,True,False,,30+64
300000000,300500000,500000,0.0016666666666666668,-10,-9.983190464814946,-9.996605582483374,-0.013415117668428067,0.003394417516625836,True,False,,30+64
300000000,301000000,1000000,0.0033333333333333335,-10,-9.96643763898195,-9.990449417214156,-0.024011778232207348,0.009550582785843531,True,False,,30+64
300000000,302000000,2000000,0.006666666666666667,-10,-9.933100965395102,-9.96644418433348,-0.033343218938377106,0.03355581566652077,True,False,,30+64
300000000,305000000,5000000,0.016666666666666666,-10,-9.834422417737935,-9.809981966639993,0.024440451097941462,0.19001803336000656,True,False,,30+64
300000000,310000000,10000000,0.03333333333333333,-10,-9.67426500063823,-9.64258107739714,0.03168392324108993,0.3574189226028608,True,False,,30+64
300000000,320000000,20000000,0.06666666666666667,-10,-9.369175088695291,-9.391653674314746,-0.022478585619454705,0.6083463256852539,True,False,,30+64
300000000,0.0,-300000000.0,-1.0,-10,nan,-60.0,nan,-50.0,False,True,30000000.0,30+64
300000000,-20000000.0,-320000000.0,-1.0666666666666667,-10,nan,60.000000000001705,nan,70.0000000000017,False,True,64000000.0,30+64
300000000,280000000,-20000000,-0.06666666666666667,0,0.0,8.200823553089476e-13,8.200823553089476e-13,8.200823553089476e-13,True,False,,30+64
300000000,290000000,-10000000,-0.03333333333333333,0,0.0,8.201728145923288e-13,8.201728145923288e-13,8.201728145923288e-13,True,False,,30+64
300000000,295000000,-5000000,-0.016666666666666666,0,0.0,8.202150599319174e-13,8.202150599319174e-13,8.202150599319174e-13,True,False,,30+64
300000000,298000000,-2000000,-0.006666666666666667,0,0.0,8.202366365181158e-13,8.202366365181158e-13,8.202366365181158e-13,True,False,,30+64
300000000,299000000,-1000000,-0.0033333333333333335,0,0.0,8.202482664953852e-13,8.202482664953852e-13,8.202482664953852e-13,True,False,,30+64
300000000,299500000,-500000,-0.0016666666666666668,0,0.0,8.202490060673527e-13,8.202490060673527e-13,8.202490060673527e-13,True,False,,30+64
300000000,299900000,-100000,-0.0003333333333333333,0,0.0,8.202522925631448e-13,8.202522925631448e-13,8.202522925631448e-13,True,False,,30+64
300000000,300000000,0,0.0,0,0.0,8.202564882074214e-13,8.202564882074214e-13,8.202564882074214e-13,True,False,,30+64
300000000,300100000,100000,0.0003333333333333333,0,0.0,8.202539339179055e-13,8.202539339179055e-13,8.202539339179055e-13,True,False,,30+64
300000000,300500000,500000,0.0016666666666666668,0,0.0,8.202572128502403e-13,8.202572128502403e-13,8.202572128502403e-13,True,False,,30+64
300000000,301000000,1000000,0.0033333333333333335,0,0.0,8.202613044520972e-13,8.202613044520972e-13,8.202613044520972e-13,True,False,,30+64
300000000,302000000,2000000,0.006666666666666667,0,0.0,8.202694642174664e-13,8.202694642174664e-13,8.202694642174664e-13,True,False,,30+64
300000000,305000000,5000000,0.016666666666666666,0,0.0,8.202971285812328e-13,8.202971285812328e-13,8.202971285812328e-13,True,False,,30+64
300000000,310000000,10000000,0.03333333333333333,0,0.0,8.203336422945505e-13,8.203336422945505e-13,8.203336422945505e-13,True,False,,30+64
300000000,320000000,20000000,0.06666666666666667,0,0.0,8.204112336655478e-13,8.204112336655478e-13,8.204112336655478e-13,True,False,,30+64
300000000,0.0,-300000000.0,-1.0,0,nan,-60.0,nan,-60.0,False,True,30000000.0,30+64
300000000,-20000000.0,-320000000.0,-1.0666666666666667,0,-0.0,8.11858078966652e-13,8.11858078966652e-13,8.11858078966652e-13,True,True,64000000.0,30+64
300000000,280000000,-20000000,-0.06666666666666667,10,10.72245024224751,10.752789068357934,0.030338826110424932,0.7527890683579344,True,False,,30+64
300000000,290000000,-10000000,-0.03333333333333333,10,10.348561230269015,10.380148171424425,0.031586941155410386,0.38014817142442503,True,False,,30+64
300000000,295000000,-5000000,-0.016666666666666666,10,10.171279155957968,10.192524959497625,0.02124580353965655,0.19252495949762505,True,False,,30+64
300000000,298000000,-2000000,-0.006666666666666667,10,10.067811063366563,10.034622329165073,-0.03318873420148982,0.034622329165072685,True,False,,30+64
300000000,299000000,-1000000,-0.0033333333333333335,10,10.033790360245394,10.009689739034101,-0.02410062121129286,0.009689739034101308,True,False,,30+64
300000000,299500000,-500000,-0.0016666666666666668,10,10.01686653449422,10.003435652099425,-0.013430882394795063,0.0034356520994247575,True,False,,30+64
300000000,299900000,-100000,-0.0003333333333333333,10,10.003368737640553,10.000420039258515,-0.0029486983820383728,0.0004200392585147483,True,False,,30+64
300000000,300000000,0,0.0,10,10.0,10.00000234140051,2.341400509919822e-06,2.341400509919822e-06,True,False,,30+64
300000000,300100000,100000,0.0003333333333333333,10,9.99663354232544,9.99959537921919,0.0029618368937498474,-0.0004046207808094948,True,False,,30+64
300000000,300500000,500000,0.0016666666666666668,10,9.983190464814946,9.996605582484593,0.013415117669646648,-0.0033944175154072553,True,False,,30+64
300000000,301000000,1000000,0.0033333333333333335,10,9.96643763898195,9.990449417215084,0.024011778233134606,-0.009550582784916273,True,False,,30+64
300000000,302000000,2000000,0.006666666666666667,10,9.933100965395102,9.96644418433333,0.03334321893822789,-0.033555815666669986,True,False,,30+64
300000000,305000000,5000000,0.016666666666666666,10,9.834422417737935,9.809981966640903,-0.024440451097031968,-0.19001803335909706,True,False,,30+64
300000000,310000000,10000000,0.03333333333333333,10,9.67426500063823,9.64258107739653,-0.03168392324169922,-0.3574189226034701,True,False,,30+64
300000000,320000000,20000000,0.06666666666666667,10,9.369175088695291,9.391653674315728,0.02247858562043703,-0.6083463256842716,True,False,,30+64
300000000,0.0,-300000000.0,-1.0,10,nan,-60.0,nan,-70.0,False,True,30000000.0,30+64
300000000,-20000000.0,-320000000.0,-1.0666666666666667,10,nan,-60.0,nan,-70.0,False,True,64000000.0,30+64
300000000,280000000,-20000000,-0.06666666666666667,50,55.16113608148917,55.18799800616487,0.02686192467569981,5.187998006164868,True,False,,30+64
300000000,290000000,-10000000,-0.03333333333333333,50,52.4159785452794,52.403262061035505,-0.01271648424389582,2.4032620610355053,True,False,,30+64
300000000,295000000,-5000000,-0.016666666666666666,50,51.171688544317654,51.19278409296054,0.02109554864288299,1.1927840929605367,True,False,,30+64
300000000,298000000,-2000000,-0.006666666666666667,50,50.46048168279226,50.427375768540905,-0.033105914251358115,0.4273757685409052,True,False,,30+64
300000000,299000000,-1000000,-0.0033333333333333335,50,50.228914992072234,50.207678637526975,-0.021236354545258962,0.2076786375269748,True,False,,30+64
300000000,299500000,-500000,-0.0016666666666666668,50,50.11412961675885,50.1385404563547,0.02441083959584489,0.13854045635469703,True,False,,30+64
300000000,299900000,-100000,-0.0003333333333333333,50,50.02277380101826,50.00537561167314,-0.017398189345122717,0.005375611673137826,True,False,,30+64
300000000,300000000,0,0.0,50,50.0,50.00001635602532,1.6356025319907985e-05,1.6356025319907985e-05,True,False,,30+64
300000000,300100000,100000,0.0003333333333333333,50,49.97725214842775,49.99482525927522,0.017573110847465045,-0.005174740724783078,True,False,,30+64
300000000,300500000,500000,0.0016666666666666668,50,49.88651912891439,49.86334211856796,-0.023177010346429938,-0.13665788143204338,True,False,,30+64
300000000,301000000,1000000,0.0033333333333333335,50,49.7736801096671,49.79354701514158,0.01986690547447978,-0.2064529848584229,True,False,,30+64
300000000,302000000,2000000,0.006666666666666667,50,49.549900629633555,49.58121959933608,0.03131896970252512,-0.41878040066391975,True,False,,30+64
300000000,305000000,5000000,0.016666666666666666,50,48.893284476814365,48.879294775933225,-0.013989700881140266,-1.120705224066775,True,False,,30+64
300000000,310000000,10000000,0.03333333333333333,50,47.84511919375526,47.81582277433308,-0.029296419422180975,-2.1841772256669216,True,False,,30+64
300000000,320000000,20000000,0.06666666666666667,50,45.90332364318569,45.91150040538543,0.008176762199738619,-4.088499594614568,True,False,,30+64
300000000,0.0,-300000000.0,-1.0,50,nan,-60.0,nan,-110.0,False,True,30000000.0,30+64
300000000,-20000000.0,-320000000.0,-1.0666666666666667,50,nan,-60.0,nan,-110.0,False,True,64000000.0,30+64
500000000,480000000,-20000000,-0.04,-50,-52.93601744066989,-52.96967590310894,-0.033658462439049686,-2.969675903108943,True,False,,30+64
500000000,490000000,-10000000,-0.02,-50,-51.41446958028343,-51.40284568442642,0.011623895857013622,-1.402845684426417,True,False,,30+64
500000000,495000000,-5000000,-0.01,-50,-50.69475866985953,-50.683417236724786,0.011341433134745671,-0.6834172367247859,True,False,,30+64
500000000,498000000,-2000000,-0.004,-50,-50.27501434863399,-50.243810232609015,0.031204116024973416,-0.24381023260901458,True,False,,30+64
500000000,499000000,-1000000,-0.002,-50,-50.13703400459706,-50.170657514977925,-0.03362351038086331,-0.17065751497792547,True,False,,30+64
500000000,499500000,-500000,-0.001,-50,-50.06839947445046,-50.0354618652672,0.032937609183257166,-0.03546186526720163,True,False,,30+64
500000000,499900000,-100000,-0.0002,-50,-50.01366116311584,-50.00262890434438,0.011032258771464853,-0.0026289043443767923,True,False,,30+64
500000000,500000000,0,0.0,-50,-50.0,-50.000015724246715,-1.5724246715365098e-05,-1.5724246715365098e-05,True,False,,30+64
500000000,500100000,100000,0.0002,-50,-49.98634817868105,-49.99752861966131,-0.011180440980261608,0.00247138033869021,True,False,,30+64
500000000,500500000,500000,0.001,-50,-49.93183407170644,-49.9652137295306,-0.03337965782416319,0.03478627046939664,True,False,,30+64
500000000,501000000,1000000,0.002,-50,-49.863900195457646,-49.830644807638286,0.03325538781935933,0.1693551923617136,True,False,,30+64
500000000,502000000,2000000,0.004,-50,-49.72872269845317,-49.761541019679676,-0.03281832122650741,0.2384589803203241,True,False,,30+64
500000000,505000000,5000000,0.01,-50,-49.328608684428524,-49.361396909185814,-0.03278822475729015,0.6386030908141862,True,False,,30+64
500000000,510000000,10000000,0.02,-50,-48.679154810960945,-48.64996949754339,0.029185313417556813,1.3500305024566117,True,False,,30+64
500000000,520000000,20000000,0.04,-50,-47.44099444328819,-47.41342022656935,0.02757421671883975,2.5865797734306497,True,False,,30+64
500000000,-10000000.0,-510000000.0,-1.02,-50,nan,-60.0,nan,-10.0,False,True,30000000.0,30+64
500000000,-12000000.0,-512000000.0,-1.024,-50,nan,-60.0,nan,-10.0,False,True,64000000.0,30+64
500000000,480000000,-20000000,-0.04,-10,-10.421226473812048,-10.404775690703763,0.01645078310828474,-0.4047756907037634,True,False,,30+64
500000000,490000000,-10000000,-0.02,-10,-10.206245323730247,-10.20091027105587,0.005335052674377394,-0.20091027105586967,True,False,,30+64
500000000,495000000,-5000000,-0.01,-10,-10.10206448541769,-10.107211865927603,-0.00514738050991248,-0.1072118659276029,True,False,,30+64
500000000,498000000,-2000000,-0.004,-10,-10.04057599787602,-10.013089042943724,0.02748695493229647,-0.013089042943724039,True,False,,30+64
500000000,499000000,-1000000,-0.002,-10,-10.02024670696634,-10.004458596549403,0.015788110416936618,-0.004458596549403282,True,False,,30+64
500000000,499500000,-500000,-0.001,-10,-10.010113062139565,-10.00170671376403,0.008406348375535444,-0.0017067137640296437,True,False,,30+64
500000000,499900000,-100000,-0.0002,-10,-10.002020968839417,-10.00022662315556,0.001794345683856946,-0.0002266231555605458,True,False,,30+64
500000000,500000000,0,0.0,-10,-10.0,-10.000002253755051,-2.253755051029316e-06,-2.253755051029316e-06,True,False,,30+64
500000000,500100000,100000,0.0002,-10,-9.997979851948278,-9.999786880450603,-0.0018070285023252808,0.00021311954939662314,True,False,,30+64
500000000,500500000,500000,0.001,-10,-9.989907457573514,-9.99831851357689,-0.008411056003376771,0.0016814864231093907,True,False,,30+64
500000000,501000000,1000000,0.002,-10,-9.979835372143965,-9.995594394260804,-0.015759022116839105,0.004405605739195906,True,False,,30+64
500000000,502000000,2000000,0.004,-10,-9.959752322693102,-9.987128049582651,-0.0273757268895487,0.012871950417348899,True,False,,30+64
500000000,505000000,5000000,0.01,-10,-9.899987698753508,-9.90001066852864,-2.296977513260856e-05,0.09998933147135958,True,False,,30+64
500000000,510000000,10000000,0.02,-10,-9.801965994217744,-9.800219187622062,0.0017468065956816048,0.19978081237793788,True,False,,30+64
500000000,520000000,20000000,0.04,-10,-9.611660164605818,-9.602065192965055,0.009594971640762395,0.3979348070349449,True,False,,30+64
500000000,-10000000.0,-510000000.0,-1.02,-10,nan,60.000000000001705,nan,70.0000000000017,False,True,30000000.0,30+64
500000000,-12000000.0,-512000000.0,-1.024,-10,nan,60.000000000001705,nan,70.0000000000017,False,True,64000000.0,30+64
500000000,480000000,-20000000,-0.04,0,0.0,8.213719920211488e-13,8.213719920211488e-13,8.213719920211488e-13,True,False,,30+64
500000000,490000000,-10000000,-0.02,0,0.0,8.214208682446158e-13,8.214208682446158e-13,8.214208682446158e-13,True,False,,30+64
500000000,495000000,-5000000,-0.01,0,0.0,8.214424534023367e-13,8.214424534023367e-13,8.214424534023367e-13,True,False,,30+64
500000000,498000000,-2000000,-0.004,0,0.0,8.214562518909763e-13,8.214562518909763e-13,8.214562518909763e-13,True,False,,30+64
500000000,499000000,-1000000,-0.002,0,0.0,8.214608302226254e-13,8.214608302226254e-13,8.214608302226254e-13,True,False,,30+64
500000000,499500000,-500000,-0.001,0,0.0,8.214631154458066e-13,8.214631154458066e-13,8.214631154458066e-13,True,False,,30+64
500000000,499900000,-100000,-0.0002,0,0.0,8.214649417370535e-13,8.214649417370535e-13,8.214649417370535e-13,True,False,,30+64
500000000,500000000,0,0.0,0,0.0,8.214670223975554e-13,8.214670223975554e-13,8.214670223975554e-13,True,False,,30+64
500000000,500100000,100000,0.0002,0,0.0,8.214642299288959e-13,8.214642299288959e-13,8.214642299288959e-13,True,False,,30+64
500000000,500500000,500000,0.001,0,0.0,8.214676780352033e-13,8.214676780352033e-13,8.214676780352033e-13,True,False,,30+64
500000000,501000000,1000000,0.002,0,0.0,8.214699554126936e-13,8.214699554126936e-13,8.214699554126936e-13,True,False,,30+64
500000000,502000000,2000000,0.004,0,0.0,8.214745023613115e-13,8.214745023613115e-13,8.214745023613115e-13,True,False,,30+64
500000000,505000000,5000000,0.01,0,0.0,8.21488081156755e-13,8.21488081156755e-13,8.21488081156755e-13,True,False,,30+64
500000000,510000000,10000000,0.02,0,0.0,8.215105082783266e-13,8.215105082783266e-13,8.215105082783266e-13,True,False,,30+64
500000000,520000000,20000000,0.04,0,0.0,8.215546159122867e-13,8.215546159122867e-13,8.215546159122867e-13,True,False,,30+64
500000000,-10000000.0,-510000000.0,-1.02,0,-0.0,8.089603116564862e-13,8.089603116564862e-13,8.089603116564862e-13,True,True,30000000.0,30+64
500000000,-12000000.0,-512000000.0,-1.024,0,-0.0,8.097616946735606e-13,8.097616946735606e-13,8.097616946735606e-13,True,True,64000000.0,30+64
500000000,480000000,-20000000,-0.04,10,10.421226473812048,10.40477569070491,-0.01645078310713899,0.40477569070490915,True,False,,30+64
500000000,490000000,-10000000,-0.02,10,10.206245323730247,10.200910271057257,-0.005335052672990059,0.200910271057257,True,False,,30+64
500000000,495000000,-5000000,-0.01,10,10.10206448541769,10.107211865923679,0.005147380505988508,0.10721186592367893,True,False,,30+64
500000000,498000000,-2000000,-0.004,10,10.04057599787602,10.0130890429445,-0.027486954931520202,0.013089042944500306,True,False,,30+64
500000000,499000000,-1000000,-0.002,10,10.02024670696634,10.004458596550565,-0.01578811041577488,0.004458596550565019,True,False,,30+64
500000000,499500000,-500000,-0.001,10,10.010113062139565,10.001706713765351,-0.008406348374213835,0.0017067137653512532,True,False,,30+64
500000000,499900000,-100000,-0.0002,10,10.002020968839417,10.000226623157038,-0.0017943456823790171,0.0002266231570384747,True,False,,30+64
500000000,500000000,0,0.0,10,10.0,10.000002253756694,2.2537566941593923e-06,2.2537566941593923e-06,True,False,,30+64
500000000,500100000,100000,0.0002,10,9.997979851948278,9.999786880452085,0.0018070285038067624,-0.00021311954791514154,True,False,,30+64
500000000,500500000,500000,0.001,10,9.989907457573514,9.998318513578214,0.008411056004700157,-0.0016814864217860048,True,False,,30+64
500000000,501000000,1000000,0.002,10,9.979835372143965,9.995594394261968,0.01575902211800262,-0.004405605738032392,True,False,,30+64
500000000,502000000,2000000,0.004,10,9.959752322693102,9.987128049583434,0.027375726890332075,-0.012871950416565525,True,False,,30+64
500000000,505000000,5000000,0.01,10,9.899987698753508,9.90001066852413,2.2969770622438546e-05,-0.09998933147586975,True,False,,30+64
500000000,510000000,10000000,0.02,10,9.801965994217744,9.800219187623542,-0.0017468065942018995,-0.19978081237645817,True,False,,30+64
500000000,520000000,20000000,0.04,10,9.611660164605818,9.602065192966354,-0.009594971639463878,-0.39793480703364636,True,False,,30+64
500000000,-10000000.0,-510000000.0,-1.02,10,nan,-60.0,nan,-70.0,False,True,30000000.0,30+64
500000000,-12000000.0,-512000000.0,-1.024,10,nan,-60.0,nan,-70.0,False,True,64000000.0,30+64
500000000,480000000,-20000000,-0.04,50,52.93601744066989,52.96967590310896,0.033658462439063896,2.969675903108957,True,False,,30+64
500000000,490000000,-10000000,-0.02,50,51.41446958028343,51.402845684427675,-0.011623895855755961,1.4028456844276747,True,False,,30+64
500000000,495000000,-5000000,-0.01,50,50.69475866985953,50.6834172367216,-0.011341433137928902,0.6834172367216027,True,False,,30+64
500000000,498000000,-2000000,-0.004,50,50.27501434863399,50.24381023260835,-0.031204116025641326,0.24381023260834667,True,False,,30+64
500000000,499000000,-1000000,-0.002,50,50.13703400459706,50.17065751497798,0.03362351038092015,0.17065751497798232,True,False,,30+64
500000000,499500000,-500000,-0.001,50,50.06839947445046,50.03546186526697,-0.032937609183491645,0.03546186526696715,True,False,,30+64
500000000,499900000,-100000,-0.0002,50,50.01366116311584,50.00262890434564,-0.011032258770200087,0.0026289043456415584,True,False,,30+64
500000000,500000000,0,0.0,50,50.0,50.00001572424836,1.5724248356718817e-05,1.5724248356718817e-05,True,False,,30+64
500000000,500100000,100000,0.0002,50,49.98634817868105,49.99752861966258,0.01118044098153348,-0.0024713803374183385,True,False,,30+64
500000000,500500000,500000,0.001,50,49.93183407170644,49.96521372953038,0.03337965782394292,-0.03478627046961691,True,False,,30+64
500000000,501000000,1000000,0.002,50,49.863900195457646,49.830644807638286,-0.03325538781935933,-0.1693551923617136,True,False,,30+64
500000000,502000000,2000000,0.004,50,49.72872269845317,49.76154101967928,0.032818321226109504,-0.238458980320722,True,False,,30+64
500000000,505000000,5000000,0.01,50,49.328608684428524,49.3613969091854,0.03278822475687804,-0.6386030908145983,True,False,,30+64
500000000,510000000,10000000,0.02,50,48.679154810960945,48.64996949754238,-0.029185313418565784,-1.3500305024576207,True,False,,30+64
500000000,520000000,20000000,0.04,50,47.44099444328819,47.41342022657012,-0.027574216718072364,-2.5865797734298823,True,False,,30+64
500000000,-10000000.0,-510000000.0,-1.02,50,nan,60.000000000001705,nan,10.000000000001705,False,True,30000000.0,30+64
500000000,-12000000.0,-512000000.0,-1.024,50,nan,60.000000000001705,nan,10.000000000001705,False,True,64000000.0,30+64
800000000,780000000,-20000000,-0.025,-50,-51.784225801431795,-51.79697196750788,-0.012746166076084364,-1.7969719675078792,True,False,,30+64
800000000,790000000,-10000000,-0.0125,-50,-50.87228147498627,-50.84016206677787,0.03211940820840198,-0.8401620667778715,True,False,,30+64
800000000,795000000,-5000000,-0.00625,-50,-50.431388848613906,-50.40871802883031,0.022670819783598972,-0.4087180288303074,True,False,,30+64
800000000,798000000,-2000000,-0.0025,-50,-50.17143989156143,-50.19268154601545,-0.021241654454023262,-0.19268154601545007,True,False,,30+64
800000000,799000000,-1000000,-0.00125,-50,-50.085536011207026,-50.061350714615486,0.024185296591539895,-0.06135071461548591,True,False,,30+64
800000000,799500000,-500000,-0.000625,-50,-50.0427222073601,-50.01440742080411,0.02831478655598829,-0.014407420804111837,True,False,,30+64
800000000,799900000,-100000,-0.000125,-50,-50.00853713144272,-50.00142057568438,0.007116555758344134,-0.0014205756843779227,True,False,,30+64
800000000,800000000,0,0.0,-50,-50.0,-50.000015184362525,-1.5184362524678363e-05,-1.5184362524678363e-05,True,False,,30+64
800000000,800100000,100000,0.000125,-50,-49.9914665176962,-49.9987121139835,-0.0072455962872979285,0.0012878860164988737,True,False,,30+64
800000000,800500000,500000,0.000625,-50,-49.957369021301425,-49.985918396393764,-0.028549375092339346,0.014081603606236115,True,False,,30+64
800000000,801000000,1000000,0.00125,-50,-49.91482890579301,-49.93992292214364,-0.02509401635062858,0.06007707785636285,True,False,,30+64
800000000,802000000,2000000,0.0025,-50,-49.83001981410362,-49.80813255168513,0.021887262418495368,0.19186744831487346,True,False,,30+64
800000000,805000000,5000000,0.00625,-50,-49.57773596019854,-49.594987449858344,-0.01725148965980594,0.40501255014165594,True,False,,30+64
800000000,810000000,10000000,0.0125,-50,-49.164241341322885,-49.18952018549926,-0.025278844176376936,0.8104798145007379,True,False,,30+64
800000000,820000000,20000000,0.025,-50,-48.36224480047773,-48.388532936970805,-0.026288136493072045,1.6114670630291954,True,False,,30+64
800000000,-10000000.0,-810000000.0,-1.0125,-50,nan,60.000000000001705,nan,110.0000000000017,False,True,30000000.0,30+64
800000000,-32000000.0,-832000000.0,-1.04,-50,nan,60.000000000001705,nan,110.0000000000017,False,True,64000000.0,30+64
800000000,780000000,-20000000,-0.025,-10,-10.259150167405132,-10.226026848944368,0.03312331846076333,-0.2260268489443682,True,False,,30+64
800000000,790000000,-10000000,-0.0125,-10,-10.127908721677132,-10.160340165817912,-0.03243144414078003,-0.160340165817912,True,False,,30+64
800000000,795000000,-5000000,-0.00625,-10,-10.063545797702226,-10.030128845873346,0.033416951828879604,-0.030128845873345966,True,False,,30+64
800000000,798000000,-2000000,-0.0025,-10,-10.025321267637722,-10.006197861209236,0.01912340642848598,-0.006197861209235711,True,False,,30+64
800000000,799000000,-1000000,-0.00125,-10,-10.012644541253716,-10.002305481931959,0.010339059321756494,-0.002305481931959008,True,False,,30+64
800000000,799500000,-500000,-0.000625,-10,-10.006318255191612,-10.000923672725408,0.0053945824662040565,-0.0009236727254080535,True,False,,30+64
800000000,799900000,-100000,-0.000125,-10,-10.00126300930666,-10.000130752372437,0.0011322569342233635,-0.00013075237243675986,True,False,,30+64
800000000,800000000,0,0.0,-10,-10.0,-10.000002178641482,-2.178641482331045e-06,-2.178641482331045e-06,True,False,,30+64
800000000,800100000,100000,0.000125,-10,-9.998737311313525,-9.999881436684749,-0.001144125371224547,0.00011856331525095243,True,False,,30+64
800000000,800500000,500000,0.000625,-10,-9.993689760316188,-9.999095637929992,-0.005405877613803511,0.0009043620700079913,True,False,,30+64
800000000,801000000,1000000,0.00125,-10,-9.987387520816863,-9.997724760441185,-0.010337239624321981,0.00227523955881459,True,False,,30+64
800000000,802000000,2000000,0.0025,-10,-9.974806981274465,-9.99387903550403,-0.019072054229564372,0.006120964495970327,True,False,,30+64
800000000,805000000,5000000,0.00625,-10,-9.93725578555639,-9.970712343550181,-0.03345655799379088,0.02928765644981901,True,False,,30+64
800000000,810000000,10000000,0.0125,-10,-9.875298005098402,-9.844006643883132,0.03129136121527054,0.15599335611686804,True,False,,30+64
800000000,820000000,20000000,0.025,-10,-9.753683043507122,-9.783588314283042,-0.0299052707759202,0.2164116857169578,True,False,,30+64
800000000,-10000000.0,-810000000.0,-1.0125,-10,nan,60.000000000001705,nan,70.0000000000017,False,True,30000000.0,30+64
800000000,-32000000.0,-832000000.0,-1.04,-10,nan,60.000000000001705,nan,70.0000000000017,False,True,64000000.0,30+64
800000000,780000000,-20000000,-0.025,0,0.0,8.224494485063699e-13,8.224494485063699e-13,8.224494485063699e-13,True,False,,30+64
800000000,790000000,-10000000,-0.0125,0,0.0,8.22478251992615e-13,8.22478251992615e-13,8.22478251992615e-13,True,False,,30+64
800000000,795000000,-5000000,-0.00625,0,0.0,8.224901489061787e-13,8.224901489061787e-13,8.224901489061787e-13,True,False,,30+64
800000000,798000000,-2000000,-0.0025,0,0.0,8.224981837705498e-13,8.224981837705498e-13,8.224981837705498e-13,True,False,,30+64
800000000,799000000,-1000000,-0.00125,0,0.0,8.225008543980444e-13,8.225008543980444e-13,8.225008543980444e-13,True,False,,30+64
800000000,799500000,-500000,-0.000625,0,0.0,8.225021882812212e-13,8.225021882812212e-13,8.225021882812212e-13,True,False,,30+64
800000000,799900000,-100000,-0.000125,0,0.0,8.225032547022583e-13,8.225032547022583e-13,8.225032547022583e-13,True,False,,30+64
800000000,800000000,0,0.0,0,0.0,8.22501950852893e-13,8.22501950852893e-13,8.22501950852893e-13,True,False,,30+64
800000000,800100000,100000,0.000125,0,0.0,8.225053580301213e-13,8.225053580301213e-13,8.225053580301213e-13,True,False,,30+64
800000000,800500000,500000,0.000625,0,0.0,8.225048531928412e-13,8.225048531928412e-13,8.225048531928412e-13,True,False,,30+64
800000000,801000000,1000000,0.00125,0,0.0,8.225061842238393e-13,8.225061842238393e-13,8.225061842238393e-13,True,False,,30+64
800000000,802000000,2000000,0.0025,0,0.0,8.225088434425812e-13,8.225088434425812e-13,8.225088434425812e-13,True,False,,30+64
800000000,805000000,5000000,0.00625,0,0.0,8.225183681118969e-13,8.225183681118969e-13,8.225183681118969e-13,True,False,,30+64
800000000,810000000,10000000,0.0125,0,0.0,8.225284128849148e-13,8.225284128849148e-13,8.225284128849148e-13,True,False,,30+64
800000000,820000000,20000000,0.025,0,0.0,8.225560722203699e-13,8.225560722203699e-13,8.225560722203699e-13,True,False,,30+64
800000000,-10000000.0,-810000000.0,-1.0125,0,-0.0,8.089603116564862e-13,8.089603116564862e-13,8.089603116564862e-13,True,True,30000000.0,30+64
800000000,-32000000.0,-832000000.0,-1.04,0,-0.0,8.136136987447855e-13,8.136136987447855e-13,8.136136987447855e-13,True,True,64000000.0,30+64
800000000,780000000,-20000000,-0.025,10,10.259150167405132,10.226026848944578,-0.03312331846055372,0.2260268489445778,True,False,,30+64
800000000,790000000,-10000000,-0.0125,10,10.127908721677132,10.160340165817454,0.03243144414032173,0.1603401658174537,True,False,,30+64
